"","Dataset","Model","FS_Method","RA","CLR","logRA","PA"
"560","IBD2","KNN","Relief100",0.62019536019536,0.657672771672772,0.519873015873016,0.63352380952381
"561","IBD2","KNN","Relief50",0.628376068376068,0.667824175824176,0.607164835164835,0.633479853479854
"562","IBD2","KNN","RF100",0.650112332112332,0.660776556776557,0.592700854700855,0.650600732600733
"563","IBD2","KNN","RF50",0.654981684981685,0.689010989010989,0.636608058608059,0.657760683760684
"564","IBD2","KNN","VAE",0.52940293040293,0.601566544566545,0.4911221001221,0.624349206349206
"565","IBD2","LogisticRegression","AE100",0.542774114774115,0.619650793650794,0.478034188034188,0.697956043956044
"566","IBD2","LogisticRegression","AE50",0.552405372405372,0.641272283272283,0.619294261294261,0.746715506715507
"567","IBD2","LogisticRegression","LASSO",0.594275946275946,0.684200244200244,0.656778998778999,0.673484737484737
"568","IBD2","LogisticRegression","MIFS100",0.656708180708181,0.699787545787546,0.681587301587302,0.705074481074481
"569","IBD2","LogisticRegression","MIFS50",0.602691086691087,0.694234432234432,0.668517704517705,0.625799755799756
"570","IBD2","LogisticRegression","mRMR100",0.680112332112332,0.697919413919414,0.669025641025641,0.65960927960928
"571","IBD2","LogisticRegression","mRMR50",0.66990231990232,0.69609768009768,0.68404884004884,0.639377289377289
"572","IBD2","LogisticRegression","Relief100",0.63015873015873,0.678310134310134,0.626383394383394,0.672507936507936
"573","IBD2","LogisticRegression","Relief50",0.627179487179487,0.664708180708181,0.622168498168498,0.647179487179487
"574","IBD2","LogisticRegression","RF100",0.609689865689866,0.694168498168498,0.673455433455433,0.685323565323565
"575","IBD2","LogisticRegression","RF50",0.638021978021978,0.724019536019536,0.677455433455434,0.669030525030525
"576","IBD2","LogisticRegression","VAE",0.58768253968254,0.651150183150183,0.479477411477411,0.630920634920635
"577","IBD2","RandomForest","AE100",0.531142857142857,0.638517704517705,0.518442002442002,0.709434676434676
"578","IBD2","RandomForest","AE50",0.60402442002442,0.693704517704518,0.591365079365079,0.718986568986569
"579","IBD2","RandomForest","LASSO",0.636901098901099,0.651194139194139,0.62364590964591,0.671445665445665
"580","IBD2","RandomForest","MIFS100",0.674078144078144,0.655411477411478,0.588593406593407,0.697916971916972
"581","IBD2","RandomForest","MIFS50",0.632100122100122,0.659575091575092,0.600358974358974,0.639159951159951
"582","IBD2","RandomForest","mRMR100",0.710503052503053,0.626153846153846,0.631028083028083,0.676840048840049
"583","IBD2","RandomForest","mRMR50",0.678361416361416,0.627189255189255,0.628395604395604,0.655157509157509
"584","IBD2","RandomForest","Relief100",0.674261294261294,0.648608058608059,0.628210012210012,0.686466422466422
"585","IBD2","RandomForest","Relief50",0.656141636141636,0.638608058608059,0.61384126984127,0.682571428571428
"586","IBD2","RandomForest","RF100",0.681894993894994,0.649794871794872,0.626967032967033,0.682842490842491
"587","IBD2","RandomForest","RF50",0.695526251526252,0.647091575091575,0.651724053724054,0.679323565323565
"588","IBD2","RandomForest","VAE",0.505020757020757,0.662129426129426,0.521998778998779,0.65856043956044
"589","IBD2","SVM","AE100",0.584424908424908,0.633367521367521,0.439084249084249,0.711023199023199
"590","IBD2","SVM","AE50",0.607426129426129,0.685594627594628,0.585279609279609,0.733916971916972
"591","IBD2","SVM","LASSO",0.570976800976801,0.688019536019536,0.653501831501832,0.684754578754579
"592","IBD2","SVM","MIFS100",0.502700854700855,0.704503052503052,0.670632478632479,0.684798534798535
"593","IBD2","SVM","MIFS50",0.558190476190476,0.68581684981685,0.660859584859585,0.607653235653236
"594","IBD2","SVM","mRMR100",0.651072039072039,0.684117216117216,0.665929181929182,0.663760683760684
"595","IBD2","SVM","mRMR50",0.636258852258852,0.673763125763126,0.649978021978022,0.633213675213675
"596","IBD2","SVM","Relief100",0.634774114774115,0.694180708180708,0.675032967032967,0.666324786324786
"597","IBD2","SVM","Relief50",0.614578754578755,0.704063492063492,0.678510378510379,0.668918192918193
"598","IBD2","SVM","RF100",0.566666666666667,0.707286935286935,0.662688644688645,0.689147741147741
"599","IBD2","SVM","RF50",0.610095238095238,0.715667887667888,0.700605616605617,0.662720390720391
"600","IBD2","SVM","VAE",0.532263736263736,0.636703296703297,0.491528693528693,0.621802197802198
"601","MHE","Boosting","AE100",0.592484848484849,0.637793939393939,0.670763636363636,0.563369696969697
"602","MHE","Boosting","AE50",0.518763636363636,0.631030303030303,0.754618181818182,0.688072727272728
"603","MHE","Boosting","LASSO",0.711975757575758,0.7164,0.726739393939394,0.664557575757576
"604","MHE","Boosting","MIFS100",0.66050303030303,0.718242424242424,0.741981818181818,0.648787878787879
"605","MHE","Boosting","MIFS50",0.594775757575758,0.706327272727273,0.74510303030303,0.697527272727273
"606","MHE","Boosting","mRMR100",0.717436363636364,0.753448484848485,0.747806060606061,0.687666666666667
"607","MHE","Boosting","mRMR50",0.714563636363637,0.706745454545455,0.750842424242424,0.708884848484848
"608","MHE","Boosting","Relief100",0.72769696969697,0.760351515151515,0.743472727272727,0.666157575757576
"609","MHE","Boosting","Relief50",0.725575757575758,0.747618181818182,0.741806060606061,0.669678787878788
"610","MHE","Boosting","RF100",0.697927272727273,0.7374,0.741430303030303,0.693684848484849
"611","MHE","Boosting","RF50",0.680242424242424,0.716660606060606,0.739866666666667,0.691424242424242
"612","MHE","Boosting","VAE",0.598812121212121,0.636436363636364,0.5288,0.670327272727273
"613","MHE","KNN","AE100",0.532618181818182,0.570727272727273,0.75830303030303,0.627212121212121
"614","MHE","KNN","AE50",0.546581818181818,0.588860606060606,0.770181818181818,0.74649696969697
"615","MHE","KNN","LASSO",0.578933333333333,0.715381818181818,0.718654545454546,0.757569696969697
"616","MHE","KNN","MIFS100",0.509739393939394,0.702109090909091,0.777030303030303,0.620636363636364
"617","MHE","KNN","MIFS50",0.569933333333333,0.72209696969697,0.762169696969697,0.711690909090909
"618","MHE","KNN","mRMR100",0.575739393939394,0.494169696969697,0.782375757575758,0.716557575757576
"619","MHE","KNN","mRMR50",0.562606060606061,0.499363636363636,0.76199393939394,0.7394
"620","MHE","KNN","Relief100",0.604060606060606,0.484218181818182,0.621672727272727,0.624678787878788
"621","MHE","KNN","Relief50",0.622060606060606,0.435684848484849,0.666624242424243,0.628490909090909
"622","MHE","KNN","RF100",0.605672727272727,0.676715151515151,0.762351515151515,0.736363636363636
"623","MHE","KNN","RF50",0.649618181818182,0.664909090909091,0.771272727272727,0.667866666666667
"624","MHE","KNN","VAE",0.470363636363636,0.769757575757576,0.562,0.687721212121212
"625","MHE","LogisticRegression","AE100",0.647612121212121,0.688387878787879,0.714375757575758,0.754012121212121
"626","MHE","LogisticRegression","AE50",0.58809696969697,0.652339393939394,0.7648,0.731175757575758
"627","MHE","LogisticRegression","LASSO",0.589854545454545,0.719054545454546,0.7164,0.748424242424242
"628","MHE","LogisticRegression","MIFS100",0.63950303030303,0.715709090909091,0.766121212121212,0.674412121212121
"629","MHE","LogisticRegression","MIFS50",0.613448484848485,0.710957575757576,0.760472727272727,0.739260606060606
"630","MHE","LogisticRegression","mRMR100",0.659466666666667,0.76510303030303,0.759781818181818,0.77510303030303
"631","MHE","LogisticRegression","mRMR50",0.674533333333333,0.718254545454545,0.745781818181818,0.758969696969697
"632","MHE","LogisticRegression","Relief100",0.606606060606061,0.4604,0.72329696969697,0.673115151515152
"633","MHE","LogisticRegression","Relief50",0.590909090909091,0.456593939393939,0.729187878787879,0.667539393939394
"634","MHE","LogisticRegression","RF100",0.762230303030303,0.697345454545454,0.748,0.762593939393939
"635","MHE","LogisticRegression","RF50",0.723769696969697,0.688775757575758,0.737660606060606,0.723987878787879
"636","MHE","LogisticRegression","VAE",0.528775757575758,0.677090909090909,0.651490909090909,0.655975757575758
"637","MHE","RandomForest","AE100",0.5476,0.729515151515152,0.748133333333333,0.678448484848485
"638","MHE","RandomForest","AE50",0.501890909090909,0.66620606060606,0.782424242424242,0.787612121212121
"639","MHE","RandomForest","LASSO",0.718448484848485,0.765945454545454,0.761509090909091,0.762860606060606
"640","MHE","RandomForest","MIFS100",0.669539393939394,0.759454545454545,0.759824242424242,0.640042424242424
"641","MHE","RandomForest","MIFS50",0.660921212121212,0.761830303030303,0.780490909090909,0.709327272727273
"642","MHE","RandomForest","mRMR100",0.730545454545454,0.737260606060606,0.771315151515152,0.766606060606061
"643","MHE","RandomForest","mRMR50",0.687563636363636,0.755230303030303,0.791472727272727,0.758593939393939
"644","MHE","RandomForest","Relief100",0.708848484848485,0.765836363636364,0.7432,0.61110303030303
"645","MHE","RandomForest","Relief50",0.709090909090909,0.758563636363636,0.738139393939394,0.634569696969697
"646","MHE","RandomForest","RF100",0.755090909090909,0.737321212121212,0.734260606060606,0.753733333333333
"647","MHE","RandomForest","RF50",0.701769696969697,0.742909090909091,0.755612121212121,0.726884848484848
"648","MHE","RandomForest","VAE",0.588751515151515,0.722278787878788,0.54030303030303,0.697563636363636
"649","MHE","SVM","AE100",0.447575757575758,0.761212121212121,0.704121212121212,0.756606060606061
"650","MHE","SVM","AE50",0.490884848484848,0.738981818181818,0.634484848484848,0.809890909090909
"651","MHE","SVM","LASSO",0.620775757575758,0.728521212121212,0.717975757575758,0.72969696969697
"652","MHE","SVM","MIFS100",0.564436363636364,0.746133333333333,0.787854545454545,0.667806060606061
"653","MHE","SVM","MIFS50",0.531078787878788,0.748763636363637,0.794036363636364,0.671351515151515
"654","MHE","SVM","mRMR100",0.641975757575758,0.689466666666667,0.743066666666667,0.7568
"655","MHE","SVM","mRMR50",0.650848484848485,0.66849696969697,0.738424242424242,0.741151515151515
"656","MHE","SVM","Relief100",0.417757575757576,0.448963636363636,0.69820606060606,0.606848484848485
"657","MHE","SVM","Relief50",0.586242424242424,0.460327272727273,0.674678787878788,0.642581818181818
"658","MHE","SVM","RF100",0.610375757575758,0.676787878787879,0.739127272727273,0.735951515151515
"659","MHE","SVM","RF50",0.594,0.723866666666667,0.731624242424243,0.722072727272727
"660","MHE","SVM","VAE",0.484109090909091,0.7916,0.445842424242424,0.719927272727273
"661","OB","Boosting","AE100",0.822983682983683,0.835168997668998,0.724871794871795,0.795428321678322
"662","OB","Boosting","AE50",0.754026806526806,0.858502331002331,0.665728438228438,0.836416083916084
"663","OB","Boosting","LASSO",0.751282051282051,0.81520979020979,0.806555944055944,0.840128205128205
"664","OB","Boosting","MIFS100",0.701322843822844,0.715110722610723,0.779685314685315,0.706625874125874
"665","OB","Boosting","MIFS50",0.669108391608392,0.686981351981352,0.744542540792541,0.669335664335664
"666","OB","Boosting","mRMR100",0.758863636363636,0.828595571095571,0.812092074592075,0.822170745920746
"667","OB","Boosting","mRMR50",0.723624708624709,0.806078088578089,0.802427156177156,0.791684149184149
"668","OB","Boosting","Relief100",0.694434731934732,0.776095571095571,0.762485431235431,0.785547785547785
"669","OB","Boosting","Relief50",0.690064102564103,0.777674825174825,0.756987179487179,0.759128787878788
"670","OB","Boosting","RF100",0.754568764568765,0.779481351981352,0.773170163170163,0.769047202797203
"671","OB","Boosting","RF50",0.738697552447553,0.752144522144522,0.753604312354312,0.735212703962704
"672","OB","Boosting","VAE",0.592202797202797,0.801223776223776,0.587162004662005,0.753094405594405
"673","OB","KNN","AE100",0.767502913752914,0.846115967365967,0.726535547785548,0.799125874125874
"674","OB","KNN","AE50",0.692298951048951,0.82590034965035,0.68881993006993,0.763945221445221
"675","OB","KNN","LASSO",0.658254662004662,0.839769813519814,0.829108391608392,0.824195804195804
"676","OB","KNN","MIFS100",0.634527972027972,0.727497086247086,0.709274475524476,0.687333916083916
"677","OB","KNN","MIFS50",0.631748251748252,0.693339160839161,0.70659965034965,0.631025641025641
"678","OB","KNN","mRMR100",0.647156177156177,0.778767482517483,0.833895687645688,0.766066433566434
"679","OB","KNN","mRMR50",0.654061771561771,0.762587412587413,0.812974941724942,0.763429487179487
"680","OB","KNN","Relief100",0.607867132867133,0.720743006993007,0.679230769230769,0.730180652680653
"681","OB","KNN","Relief50",0.611698717948718,0.716879370629371,0.717459207459208,0.722351398601399
"682","OB","KNN","RF100",0.656736596736597,0.72472027972028,0.722840909090909,0.681821095571096
"683","OB","KNN","RF50",0.638175990675991,0.721037296037296,0.723132284382284,0.735661421911422
"684","OB","KNN","VAE",0.541188811188811,0.771107226107226,0.532776806526806,0.674012237762238
"685","OB","LogisticRegression","AE100",0.753805361305361,0.906013986013986,0.812517482517483,0.871899766899767
"686","OB","LogisticRegression","AE50",0.705780885780886,0.858898601398602,0.695687645687646,0.859271561771562
"687","OB","LogisticRegression","LASSO",0.806404428904429,0.864970862470863,0.83768648018648,0.849155011655012
"688","OB","LogisticRegression","MIFS100",0.684554195804196,0.796733682983683,0.810084498834499,0.768598484848485
"689","OB","LogisticRegression","MIFS50",0.690259324009324,0.741655011655012,0.781602564102564,0.697660256410257
"690","OB","LogisticRegression","mRMR100",0.803018648018648,0.879096736596737,0.845681818181818,0.887435897435897
"691","OB","LogisticRegression","mRMR50",0.754443473193473,0.852913752913753,0.837316433566433,0.847532051282051
"692","OB","LogisticRegression","Relief100",0.721416083916084,0.780506993006993,0.780104895104895,0.786381118881119
"693","OB","LogisticRegression","Relief50",0.723251748251748,0.781655011655012,0.749982517482517,0.765635198135198
"694","OB","LogisticRegression","RF100",0.770017482517483,0.803461538461538,0.778123543123543,0.822182400932401
"695","OB","LogisticRegression","RF50",0.742552447552448,0.771759906759907,0.758234265734266,0.799991258741259
"696","OB","LogisticRegression","VAE",0.537913752913753,0.86708041958042,0.564160839160839,0.74002331002331
"697","OB","RandomForest","AE100",0.786751165501166,0.813208041958042,0.740378787878788,0.774612470862471
"698","OB","RandomForest","AE50",0.747129953379953,0.858347902097902,0.680626456876457,0.807159090909091
"699","OB","RandomForest","LASSO",0.818356643356643,0.822561188811189,0.820142773892774,0.876019813519814
"700","OB","RandomForest","MIFS100",0.743397435897436,0.693173076923077,0.716445221445221,0.776136363636364
"701","OB","RandomForest","MIFS50",0.72238344988345,0.678481934731935,0.68858682983683,0.689399766899767
"702","OB","RandomForest","mRMR100",0.829198717948718,0.817534965034965,0.803310023310023,0.86960372960373
"703","OB","RandomForest","mRMR50",0.772674825174825,0.798557692307692,0.791331585081585,0.841643356643357
"704","OB","RandomForest","Relief100",0.751850233100233,0.769061771561771,0.767564102564103,0.788817016317016
"705","OB","RandomForest","Relief50",0.756031468531469,0.76323717948718,0.742400932400932,0.772112470862471
"706","OB","RandomForest","RF100",0.814726107226107,0.780961538461538,0.761934731934732,0.835894522144522
"707","OB","RandomForest","RF50",0.78618006993007,0.75861013986014,0.760075757575758,0.806206293706294
"708","OB","RandomForest","VAE",0.53488344988345,0.805757575757576,0.568910256410256,0.735402097902098
"709","OB","SVM","AE100",0.794498834498834,0.904364801864802,0.813100233100233,0.868205128205128
"710","OB","SVM","AE50",0.712814685314685,0.894469696969697,0.711008158508159,0.877039627039627
"711","OB","SVM","LASSO",0.748012820512821,0.908869463869464,0.881975524475525,0.867610722610723
"712","OB","SVM","MIFS100",0.690096153846154,0.817121212121212,0.811002331002331,0.754752331002331
"713","OB","SVM","MIFS50",0.663196386946387,0.754382284382284,0.776398601398602,0.68375
"714","OB","SVM","mRMR100",0.805559440559441,0.883572261072261,0.873356643356643,0.884079254079254
"715","OB","SVM","mRMR50",0.772765151515151,0.835681818181818,0.859761072261072,0.842899184149184
"716","OB","SVM","Relief100",0.720716783216783,0.803245920745921,0.834434731934732,0.791302447552448
"717","OB","SVM","Relief50",0.711684149184149,0.806512237762238,0.807622377622378,0.76701048951049
"718","OB","SVM","RF100",0.762791375291375,0.830087412587413,0.816404428904429,0.823484848484849
"719","OB","SVM","RF50",0.746631701631702,0.795075757575758,0.799554195804196,0.802462121212121
"720","OB","SVM","VAE",0.520687645687646,0.853974358974359,0.545553613053613,0.747674825174825
"721","PAR1","Boosting","AE100",0.558531519274376,0.599638095238095,0.590828117913832,0.556169614512472
"722","PAR1","Boosting","AE50",0.535553741496599,0.586884353741497,0.573419501133787,0.604107936507936
"723","PAR1","Boosting","LASSO",0.683288888888889,0.664203174603175,0.714666666666667,0.59471746031746
"724","PAR1","Boosting","MIFS100",0.548050793650794,0.636368253968254,0.631111111111111,0.552939682539683
"725","PAR1","Boosting","MIFS50",0.558844444444444,0.617244444444444,0.622603174603175,0.546139682539682
"726","PAR1","Boosting","mRMR100",0.673942857142857,0.660850793650794,0.693663492063492,0.60855873015873
"727","PAR1","Boosting","mRMR50",0.651911111111111,0.647746031746032,0.666565079365079,0.638196825396825
"728","PAR1","Boosting","Relief100",0.667365079365079,0.647352380952381,0.694196825396825,0.576711111111111
"729","PAR1","Boosting","Relief50",0.666222222222222,0.648990476190476,0.67888253968254,0.56671746031746
"730","PAR1","Boosting","RF100",0.662349206349206,0.642031746031746,0.708419047619048,0.594628571428572
"731","PAR1","Boosting","RF50",0.662539682539683,0.647561904761905,0.696165079365079,0.607466666666667
"732","PAR1","Boosting","VAE",0.474374603174603,0.561061224489796,0.48028843537415,0.537912925170068
"733","PAR1","KNN","AE100",0.59757641723356,0.585561451247166,0.651746485260771,0.561193650793651
"734","PAR1","KNN","AE50",0.549303854875283,0.584812244897959,0.634856689342404,0.580979591836735
"735","PAR1","KNN","LASSO",0.607701587301587,0.644603174603175,0.640190476190476,0.596355555555556
"736","PAR1","KNN","MIFS100",0.499098412698413,0.612914285714286,0.58,0.509949206349206
"737","PAR1","KNN","MIFS50",0.516634920634921,0.590393650793651,0.605619047619048,0.53791746031746
"738","PAR1","KNN","mRMR100",0.600514285714286,0.6596,0.655676190476191,0.607269841269841
"739","PAR1","KNN","mRMR50",0.61167619047619,0.666311111111111,0.673155555555556,0.629206349206349
"740","PAR1","KNN","Relief100",0.687650793650794,0.627434920634921,0.660330158730159,0.551130158730159
"741","PAR1","KNN","Relief50",0.698793650793651,0.634152380952381,0.652368253968254,0.579466666666667
"742","PAR1","KNN","RF100",0.606761904761905,0.622304761904762,0.619574603174603,0.592165079365079
"743","PAR1","KNN","RF50",0.616946031746032,0.625339682539683,0.626965079365079,0.615809523809524
"744","PAR1","KNN","VAE",0.443691609977324,0.519428117913832,0.4894,0.56834693877551
"745","PAR1","LogisticRegression","AE100",0.626474376417233,0.645877551020408,0.614327437641723,0.611305215419501
"746","PAR1","LogisticRegression","AE50",0.586424489795918,0.663560997732426,0.638253968253968,0.67511201814059
"747","PAR1","LogisticRegression","LASSO",0.613803174603175,0.67871746031746,0.674946031746032,0.616292063492063
"748","PAR1","LogisticRegression","MIFS100",0.541180952380952,0.62271746031746,0.606355555555556,0.566812698412698
"749","PAR1","LogisticRegression","MIFS50",0.549733333333333,0.598069841269841,0.596380952380952,0.518374603174603
"750","PAR1","LogisticRegression","mRMR100",0.694653968253968,0.729307936507936,0.723073015873016,0.649765079365079
"751","PAR1","LogisticRegression","mRMR50",0.696126984126984,0.713028571428571,0.714793650793651,0.663593650793651
"752","PAR1","LogisticRegression","Relief100",0.719238095238095,0.700152380952381,0.683619047619048,0.621219047619048
"753","PAR1","LogisticRegression","Relief50",0.708063492063492,0.6888,0.700939682539683,0.619403174603175
"754","PAR1","LogisticRegression","RF100",0.608622222222222,0.65224126984127,0.664126984126984,0.636444444444444
"755","PAR1","LogisticRegression","RF50",0.630450793650794,0.643231746031746,0.667212698412698,0.619492063492063
"756","PAR1","LogisticRegression","VAE",0.438563265306122,0.634086167800453,0.516442630385488,0.585003174603175
"757","PAR1","RandomForest","AE100",0.571648072562358,0.537832199546485,0.628690249433107,0.531185487528345
"758","PAR1","RandomForest","AE50",0.575665306122449,0.590992290249433,0.639870294784581,0.64572380952381
"759","PAR1","RandomForest","LASSO",0.695314285714286,0.668634920634921,0.682457142857143,0.604590476190476
"760","PAR1","RandomForest","MIFS100",0.536863492063492,0.645295238095238,0.648704761904762,0.571752380952381
"761","PAR1","RandomForest","MIFS50",0.572952380952381,0.645142857142857,0.651492063492064,0.533320634920635
"762","PAR1","RandomForest","mRMR100",0.689752380952381,0.669765079365079,0.659695238095238,0.652
"763","PAR1","RandomForest","mRMR50",0.677346031746032,0.658577777777778,0.658907936507936,0.64615873015873
"764","PAR1","RandomForest","Relief100",0.727238095238095,0.667009523809524,0.697625396825397,0.630438095238095
"765","PAR1","RandomForest","Relief50",0.731142857142857,0.666120634920635,0.695028571428572,0.617688888888889
"766","PAR1","RandomForest","RF100",0.695003174603175,0.656177777777778,0.679130158730159,0.647390476190476
"767","PAR1","RandomForest","RF50",0.685320634920635,0.660546031746032,0.682133333333333,0.628926984126984
"768","PAR1","RandomForest","VAE",0.484033560090703,0.660025396825397,0.494483446712018,0.605765986394558
"769","PAR1","SVM","AE100",0.510802721088435,0.597832653061225,0.501606802721088,0.430677551020408
"770","PAR1","SVM","AE50",0.422872562358277,0.598692063492063,0.574333333333333,0.624250340136054
"771","PAR1","SVM","LASSO",0.567707936507937,0.593479365079365,0.612292063492064,0.488063492063492
"772","PAR1","SVM","MIFS100",0.509968253968254,0.534844444444444,0.512552380952381,0.485225396825397
"773","PAR1","SVM","MIFS50",0.505314285714286,0.51992380952381,0.537371428571429,0.504831746031746
"774","PAR1","SVM","mRMR100",0.572628571428571,0.542704761904762,0.544349206349206,0.483784126984127
"775","PAR1","SVM","mRMR50",0.562361904761905,0.537688888888889,0.568863492063492,0.478704761904762
"776","PAR1","SVM","Relief100",0.578666666666667,0.604698412698413,0.588863492063492,0.483098412698413
"777","PAR1","SVM","Relief50",0.608190476190476,0.57607619047619,0.587301587301587,0.494419047619048
"778","PAR1","SVM","RF100",0.569130158730159,0.569015873015873,0.567733333333333,0.489206349206349
"779","PAR1","SVM","RF50",0.593422222222222,0.532038095238095,0.543631746031746,0.498387301587302
"780","PAR1","SVM","VAE",0.577246258503401,0.39658231292517,0.496750566893424,0.489937414965986
"781","PAR2","Boosting","AE100",0.594310854005976,0.705930998540755,0.623136821624627,0.68539121673268
"782","PAR2","Boosting","AE50",0.603672573135988,0.721443610589952,0.516901674657772,0.742197762490445
"783","PAR2","Boosting","LASSO",0.711384233201306,0.718923563338198,0.731189701897019,0.698936349107081
"784","PAR2","Boosting","MIFS100",0.590849940935307,0.675058474046279,0.669547877145438,0.581297564450003
"785","PAR2","Boosting","MIFS50",0.557866809116809,0.649991279271767,0.664505246334515,0.531530922104093
"786","PAR2","Boosting","mRMR100",0.698260944340212,0.713799006323397,0.744996247654784,0.712838093252727
"787","PAR2","Boosting","mRMR50",0.659900389132096,0.692397783336808,0.7250370022931,0.702746212910847
"788","PAR2","Boosting","Relief100",0.697961920644848,0.710905531234799,0.662698665832812,0.663896532555069
"789","PAR2","Boosting","Relief50",0.690186053783615,0.711655131679522,0.663693488986172,0.611654506288653
"790","PAR2","Boosting","RF100",0.730069939545549,0.718633242999097,0.713771002710027,0.715627232297964
"791","PAR2","Boosting","RF50",0.724317594329789,0.716994475713988,0.703688729066778,0.708307518588006
"792","PAR2","Boosting","VAE",0.490023278437913,0.703819123063025,0.552169168230144,0.643949864498645
"793","PAR2","KNN","AE100",0.582104370787297,0.637822979640053,0.591266503370162,0.661311566256688
"794","PAR2","KNN","AE50",0.57714455215065,0.648091602390383,0.563667587381002,0.682431571815718
"795","PAR2","KNN","LASSO",0.534574907928566,0.69236112848308,0.709384146341463,0.720892120075047
"796","PAR2","KNN","MIFS100",0.611765408936141,0.641505541657981,0.672855378361476,0.557219546939059
"797","PAR2","KNN","MIFS50",0.588544941282746,0.635867486623584,0.675664495170593,0.535657945938434
"798","PAR2","KNN","mRMR100",0.5578164825238,0.694479553192968,0.730627614481273,0.707782572441109
"799","PAR2","KNN","mRMR50",0.607902456396359,0.692113022027656,0.718283510527413,0.68943414286707
"800","PAR2","KNN","Relief100",0.644775641025641,0.69008745048989,0.673637742338962,0.650454676533945
"801","PAR2","KNN","Relief50",0.620676638176638,0.694028385796678,0.700309933291641,0.660127145438121
"802","PAR2","KNN","RF100",0.649102581474533,0.709463518865958,0.698961555833507,0.711015374192204
"803","PAR2","KNN","RF50",0.636709071641998,0.685901848377458,0.71639331874088,0.711583437565145
"804","PAR2","KNN","VAE",0.53398125564589,0.687179608783267,0.557555781391147,0.61839220693489
"805","PAR2","LogisticRegression","AE100",0.634315162254187,0.752940935306789,0.652549614342297,0.750468348273226
"806","PAR2","LogisticRegression","AE50",0.638760162601626,0.729146654158849,0.652391112500869,0.763684698770065
"807","PAR2","LogisticRegression","LASSO",0.630756306024599,0.748035959974984,0.747138906260858,0.737499687304565
"808","PAR2","LogisticRegression","MIFS100",0.615906226113543,0.696395177541519,0.690714891251477,0.581145247029393
"809","PAR2","LogisticRegression","MIFS50",0.581655270655271,0.663830727538045,0.68915454103259,0.544497515808491
"810","PAR2","LogisticRegression","mRMR100",0.668378813147106,0.721944791883816,0.75410989507331,0.744549058439302
"811","PAR2","LogisticRegression","mRMR50",0.648558022375096,0.721250260579529,0.734692550899868,0.728382565492322
"812","PAR2","LogisticRegression","Relief100",0.628072927524147,0.686135153915642,0.688198179417692,0.685817698561601
"813","PAR2","LogisticRegression","Relief50",0.651392710721979,0.675413261760823,0.687773017858384,0.681265930095198
"814","PAR2","LogisticRegression","RF100",0.64915429782503,0.732755819609478,0.731240219581683,0.742843791258425
"815","PAR2","LogisticRegression","RF50",0.661249600444722,0.715152282676673,0.716929052880272,0.717161003404906
"816","PAR2","LogisticRegression","VAE",0.544852442498784,0.719675005211591,0.551607706205267,0.649255194218609
"817","PAR2","RandomForest","AE100",0.630294472239594,0.722968747828504,0.629535734139393,0.722715151831006
"818","PAR2","RandomForest","AE50",0.614729448961156,0.724354266555486,0.540100340490584,0.738805051768466
"819","PAR2","RandomForest","LASSO",0.729240705996803,0.724721284135918,0.715776196928636,0.745012559933292
"820","PAR2","RandomForest","MIFS100",0.643450872072823,0.665030366201098,0.67490565283858,0.577904471544715
"821","PAR2","RandomForest","MIFS50",0.593836130220276,0.661316413035925,0.67767045375582,0.532763081092349
"822","PAR2","RandomForest","mRMR100",0.720851764992009,0.705966298380933,0.718571885206031,0.727867938294768
"823","PAR2","RandomForest","mRMR50",0.692843252727399,0.707189649781113,0.708173962893475,0.723545740393301
"824","PAR2","RandomForest","Relief100",0.705560419706761,0.756719790146619,0.689653255506914,0.691929122368147
"825","PAR2","RandomForest","Relief50",0.705790077131541,0.750588770759502,0.697668820790772,0.680884615384615
"826","PAR2","RandomForest","RF100",0.736555017024529,0.744639670627475,0.705925786950177,0.738335921756654
"827","PAR2","RandomForest","RF50",0.724688746438746,0.748048450420402,0.708902300048641,0.727254985754986
"828","PAR2","RandomForest","VAE",0.534061809464249,0.71879193593218,0.510816256688208,0.672471127788201
"829","PAR2","SVM","AE100",0.608160169550413,0.775089118198874,0.640530400945035,0.75706203529984
"830","PAR2","SVM","AE50",0.615707855604197,0.759090820651796,0.626834948926412,0.769672659995831
"831","PAR2","SVM","LASSO",0.557202244458342,0.744533649503162,0.745438155791814,0.740190883190883
"832","PAR2","SVM","MIFS100",0.574611684386075,0.686230491279272,0.682423789173789,0.551305138628309
"833","PAR2","SVM","MIFS50",0.562363195747342,0.655150927663123,0.675822232645403,0.533834097699951
"834","PAR2","SVM","mRMR100",0.642639722743381,0.714040129247446,0.753778993815579,0.734486832047808
"835","PAR2","SVM","mRMR50",0.633513828086999,0.694184177611007,0.741819366270586,0.724092922659996
"836","PAR2","SVM","Relief100",0.64318462928219,0.679159439927733,0.696665242165242,0.676823535543048
"837","PAR2","SVM","Relief50",0.6392205197693,0.676712563407685,0.697921635049684,0.661353172121465
"838","PAR2","SVM","RF100",0.637921582933778,0.726817472726009,0.721421860885275,0.729454138002918
"839","PAR2","SVM","RF50",0.647403863525815,0.708888263498019,0.715518101591272,0.715487631158363
"840","PAR2","SVM","VAE",0.508510058369814,0.735431589187687,0.55531967896602,0.656735390174414
"841","PAR3","Boosting","AE100",0.582578381265881,0.730919337606838,0.659695823227073,0.690804400554401
